billing_id,policy_id,customer_id,payment_number,due_date,payment_date,amount_due,amount_paid,payment_status,late_fee,total_amount,payment_method,is_autopay,transaction_id
BIL0000128,POL005397,8b2ec6cd-7bb5-41bf-975b-d08aa03826ae,1,2022-12-02,2022-12-04,1805.13,1805.13,Paid,0.0,1805.13,Check,True,58d8d0b3-199d-48eb-aa1b-7688fde5fa2a
BIL0000129,POL005397,8b2ec6cd-7bb5-41bf-975b-d08aa03826ae,2,2023-03-02,2023-02-25,1805.13,1805.13,Paid,0.0,1805.13,Check,True,068b1c5a-8af2-4214-a9d6-10940d76a8e1
BIL0000130,POL005397,8b2ec6cd-7bb5-41bf-975b-d08aa03826ae,3,2023-05-31,2023-05-26,1805.13,1805.13,Paid,0.0,1805.13,Check,True,435ac6c7-88a3-4d67-80ae-1181e7924263
BIL0000131,POL005397,8b2ec6cd-7bb5-41bf-975b-d08aa03826ae,4,2023-08-29,,1805.13,0.0,Pending,0.0,1805.13,,True,
BIL0000132,POL005397,8b2ec6cd-7bb5-41bf-975b-d08aa03826ae,5,2023-11-27,2023-11-28,1805.13,1805.13,Paid,0.0,1805.13,Check,True,2c818053-543d-4ae1-a0a8-bbfd611274d7
BIL0000133,POL000059,1071f07e-6aca-4a79-9bc9-c939229fce60,1,2023-12-07,2023-12-07,560.3100000000001,560.3100000000001,Paid,0.0,560.3100000000001,Credit Card,True,0b0fe452-c814-44df-8fab-214aaaac3abc
BIL0000134,POL000059,1071f07e-6aca-4a79-9bc9-c939229fce60,2,2024-03-06,2024-03-07,560.3100000000001,560.3100000000001,Paid,0.0,560.3100000000001,Credit Card,True,79629b07-35eb-4795-941d-5fa4ad1092e1
BIL0000135,POL000059,1071f07e-6aca-4a79-9bc9-c939229fce60,3,2024-06-04,2024-06-05,560.3100000000001,560.3100000000001,Late,28.02,588.33,Credit Card,True,b05a5eae-8779-4b88-bbe4-565ab86d0b7c
BIL0000136,POL000059,1071f07e-6aca-4a79-9bc9-c939229fce60,4,2024-09-02,2024-09-05,560.3100000000001,560.3100000000001,Paid,0.0,560.3100000000001,Credit Card,True,b75f8699-80c6-45e7-99ac-c6e26dc21d21
BIL0000137,POL000059,1071f07e-6aca-4a79-9bc9-c939229fce60,5,2024-12-01,2024-11-29,560.3100000000001,560.3100000000001,Paid,0.0,560.3100000000001,Credit Card,True,0a67dfd2-2884-4c1d-8cad-3450e9f8574e
BIL0000138,POL003802,9409e532-372d-4047-8c33-de2b1200cec3,1,2023-06-03,2023-05-27,644.2,644.2,Paid,0.0,644.2,Check,True,1cdf3fc0-d892-4154-9e63-ba273cdd5f0b
BIL0000139,POL003802,9409e532-372d-4047-8c33-de2b1200cec3,2,2023-07-03,,644.2,0.0,Pending,0.0,644.2,,True,
BIL0000140,POL003802,9409e532-372d-4047-8c33-de2b1200cec3,3,2023-08-02,,644.2,0.0,Failed,0.0,644.2,,True,
BIL0000141,POL003802,9409e532-372d-4047-8c33-de2b1200cec3,4,2023-09-01,2023-08-27,644.2,644.2,Paid,0.0,644.2,Check,True,70957685-7ec1-4166-9016-6195eb356fdf
BIL0000142,POL003802,9409e532-372d-4047-8c33-de2b1200cec3,5,2023-10-01,2023-10-09,644.2,644.2,Late,32.21,676.4100000000001,Check,True,7c603b10-c857-4f45-9ffa-1847360d07c1
BIL0000143,POL003802,9409e532-372d-4047-8c33-de2b1200cec3,6,2023-10-31,2023-11-04,644.2,644.2,Paid,0.0,644.2,Check,True,d28b79a3-4c3f-472b-9207-3798781b9891
BIL0000144,POL003802,9409e532-372d-4047-8c33-de2b1200cec3,7,2023-11-30,2023-12-01,644.2,644.2,Paid,0.0,644.2,Check,True,e112f62c-8487-4156-b7f9-1d8bccf77660
BIL0000145,POL006126,c450a0d5-6f1c-4ca8-9fa5-e551be9e3571,1,2023-03-07,2023-03-01,1614.66,1614.66,Paid,0.0,1614.66,Bank Transfer,False,e6fb8624-e969-4d1c-8b14-d06b32d7b212
BIL0000146,POL006126,c450a0d5-6f1c-4ca8-9fa5-e551be9e3571,2,2023-06-05,,1614.66,0.0,Failed,0.0,1614.66,,False,
BIL0000147,POL006126,c450a0d5-6f1c-4ca8-9fa5-e551be9e3571,3,2023-09-03,2023-09-08,1614.66,1614.66,Paid,0.0,1614.66,Bank Transfer,False,095fd68c-1ab6-4055-8303-23fa428a7760
BIL0000148,POL007016,68673f65-f112-47a8-addb-c28b99beb425,1,2022-02-15,2022-02-14,111.91,111.91,Paid,0.0,111.91,Bank Transfer,False,d8f768d7-7726-4365-b941-859a72875ca7
BIL0000149,POL007016,68673f65-f112-47a8-addb-c28b99beb425,2,2022-03-17,2022-03-15,111.91,111.91,Paid,0.0,111.91,Bank Transfer,False,48e78b84-2cec-4ab7-926c-1ff1df7793d9
BIL0000150,POL007016,68673f65-f112-47a8-addb-c28b99beb425,3,2022-04-16,2022-04-16,111.91,111.91,Paid,0.0,111.91,Bank Transfer,False,abe26ee0-bcb4-4de4-b15e-130f20bac8f7
BIL0000151,POL007016,68673f65-f112-47a8-addb-c28b99beb425,4,2022-05-16,2022-05-14,111.91,111.91,Paid,0.0,111.91,Bank Transfer,False,3271e4d1-3ef1-415b-abe7-0cfa86f7cf99
BIL0000152,POL007016,68673f65-f112-47a8-addb-c28b99beb425,5,2022-06-15,2022-06-18,111.91,111.91,Late,5.6,117.50999999999999,Bank Transfer,False,8e83d801-fcc6-4a94-ad71-efb9d3fd0ad2
BIL0000153,POL007016,68673f65-f112-47a8-addb-c28b99beb425,6,2022-07-15,2022-07-28,111.91,111.91,Late,5.6,117.50999999999999,Bank Transfer,False,fc5d5ec5-25b0-4d0e-906a-c84b1a328776
BIL0000154,POL007016,68673f65-f112-47a8-addb-c28b99beb425,7,2022-08-14,2022-08-09,111.91,111.91,Paid,0.0,111.91,Bank Transfer,False,168dffa0-ea72-4c3a-80fe-fd74a6b28b0e
BIL0000155,POL007016,68673f65-f112-47a8-addb-c28b99beb425,8,2022-09-13,2022-09-20,111.91,111.91,Paid,0.0,111.91,Bank Transfer,False,cc4fbe30-a11d-4c79-923e-292fb9d4493f
BIL0000156,POL007016,68673f65-f112-47a8-addb-c28b99beb425,9,2022-10-13,,111.91,0.0,Pending,0.0,111.91,,False,
BIL0000157,POL007016,68673f65-f112-47a8-addb-c28b99beb425,10,2022-11-12,2022-11-15,111.91,111.91,Late,5.6,117.50999999999999,Bank Transfer,False,098f9220-58b7-47a7-b0ea-eb2a5013640a
BIL0000158,POL007016,68673f65-f112-47a8-addb-c28b99beb425,11,2022-12-12,,111.91,0.0,Pending,0.0,111.91,,False,
BIL0000159,POL007016,68673f65-f112-47a8-addb-c28b99beb425,12,2023-01-11,2023-01-11,111.91,111.91,Paid,0.0,111.91,Bank Transfer,False,cf9e7b78-090c-4f49-91dd-eae9e57160b8
BIL0000160,POL007016,68673f65-f112-47a8-addb-c28b99beb425,13,2023-02-10,2023-02-06,111.91,111.91,Paid,0.0,111.91,Bank Transfer,False,eccfb253-2458-462a-94e8-916ca907a679
BIL0000161,POL000443,1033d24c-99c2-4ae8-a8d3-1256110d1b92,1,2022-09-22,2022-09-26,1815.94,1815.94,Late,90.8,1906.74,Bank Transfer,False,ba6e514b-a4d1-4f08-b774-05dea893694b
BIL0000162,POL000443,1033d24c-99c2-4ae8-a8d3-1256110d1b92,2,2023-09-17,2023-09-12,1815.94,1815.94,Paid,0.0,1815.94,Bank Transfer,False,be03c321-70ff-4513-8410-0a78d027c4f5
BIL0000163,POL000443,1033d24c-99c2-4ae8-a8d3-1256110d1b92,3,2024-09-11,2024-09-11,1815.94,1815.94,Paid,0.0,1815.94,Bank Transfer,False,2a66afe6-e75a-4dc5-afda-898b07ead921
BIL0000164,POL004703,05f5ca89-a176-43df-9363-40b55426a0ab,1,2021-10-22,2021-10-25,1072.26,1072.26,Paid,0.0,1072.26,Credit Card,True,b3f286e8-9019-443e-a354-7caf474ad00a
BIL0000165,POL004703,05f5ca89-a176-43df-9363-40b55426a0ab,2,2022-01-20,2022-01-28,1072.26,1072.26,Paid,0.0,1072.26,Credit Card,True,5f664d9a-0770-4ac7-af85-80e8884f2a51
BIL0000166,POL004703,05f5ca89-a176-43df-9363-40b55426a0ab,3,2022-04-20,2022-05-03,1072.26,1072.26,Late,53.61,1125.87,Credit Card,True,8d9ce5e4-2d61-473b-9db7-eae88ccb3e81
BIL0000167,POL004703,05f5ca89-a176-43df-9363-40b55426a0ab,4,2022-07-19,2022-07-18,1072.26,1072.26,Paid,0.0,1072.26,Credit Card,True,a73e9f02-56b9-4cb4-9287-e382776d0f6f
BIL0000168,POL004703,05f5ca89-a176-43df-9363-40b55426a0ab,5,2022-10-17,,1072.26,0.0,Pending,0.0,1072.26,,True,
BIL0000169,POL007357,9d7c55a9-8c44-4b5f-80ac-6b3c7a8dd3f2,1,2024-11-03,2024-11-04,9067.97,9067.97,Paid,0.0,9067.97,Bank Transfer,True,76d7af77-4511-4e1e-b545-20550ef7acea
BIL0000170,POL000780,d8a6e696-d92c-4023-94fc-22966008deb9,1,2023-12-24,2024-02-03,872.52,872.52,Overdue,87.25,959.77,Online Payment,True,16fed6b1-25f1-4669-b6ae-d6405b3f3c5d
BIL0000171,POL000780,d8a6e696-d92c-4023-94fc-22966008deb9,2,2024-06-21,2024-06-17,872.52,872.52,Paid,0.0,872.52,Online Payment,True,1d3a6a47-f700-4277-840a-41de15c89187
BIL0000172,POL000780,d8a6e696-d92c-4023-94fc-22966008deb9,3,2024-12-18,2024-12-10,872.52,872.52,Paid,0.0,872.52,Online Payment,True,e4659ceb-aac2-4374-97f2-db3226a10bdd
BIL0000173,POL002192,ffe7d256-7c15-4fee-823f-56beb8a79214,1,2022-08-08,2022-08-01,2847.73,2847.73,Paid,0.0,2847.73,Bank Transfer,True,84b4e453-cbc6-4f3f-affc-8ef03c22e09f
BIL0000174,POL002192,ffe7d256-7c15-4fee-823f-56beb8a79214,2,2023-08-03,2023-07-31,2847.73,2847.73,Paid,0.0,2847.73,Bank Transfer,True,736e2734-7cba-465b-b53b-6b44117f9c80
BIL0000175,POL002192,ffe7d256-7c15-4fee-823f-56beb8a79214,3,2024-07-28,2024-08-18,2847.73,2847.73,Overdue,284.77,3132.5,Bank Transfer,True,1f05f783-bf03-4d2a-94bf-462e56dbaa9c
BIL0000176,POL002184,f46e19fc-3d5f-4a9a-bd94-e0a98bc10f61,1,2022-05-06,2022-05-07,4013.2799999999997,4013.2799999999997,Paid,0.0,4013.2799999999997,Bank Transfer,False,14141fa6-6c77-440b-b3b9-17391f695bff
BIL0000177,POL002184,f46e19fc-3d5f-4a9a-bd94-e0a98bc10f61,2,2022-11-02,2022-11-02,4013.2799999999997,4013.2799999999997,Paid,0.0,4013.2799999999997,Bank Transfer,False,f26ddd7d-c5a3-4ca0-93c5-a2242f4458ad
BIL0000178,POL002184,f46e19fc-3d5f-4a9a-bd94-e0a98bc10f61,3,2023-05-01,2023-05-07,4013.2799999999997,4013.2799999999997,Paid,0.0,4013.2799999999997,Bank Transfer,False,c882ffee-5e45-4c5b-964d-6b2e9ca4f2ee
BIL0000179,POL001868,cb26d987-4a33-4d12-8ce3-d2f5ccb971e9,1,2022-12-10,,458.67,0.0,Failed,0.0,458.67,,False,
BIL0000180,POL001868,cb26d987-4a33-4d12-8ce3-d2f5ccb971e9,2,2023-01-09,,458.67,0.0,Failed,0.0,458.67,,False,
BIL0000181,POL001868,cb26d987-4a33-4d12-8ce3-d2f5ccb971e9,3,2023-02-08,2023-02-06,458.67,458.67,Paid,0.0,458.67,Online Payment,False,1428b098-0063-4df4-99d0-8bf436237d69
BIL0000182,POL001868,cb26d987-4a33-4d12-8ce3-d2f5ccb971e9,4,2023-03-10,2023-03-07,458.67,458.67,Paid,0.0,458.67,Online Payment,False,2ec53f34-d020-4eeb-9bdb-a349a1e0ba73
BIL0000183,POL001868,cb26d987-4a33-4d12-8ce3-d2f5ccb971e9,5,2023-04-09,2023-04-03,458.67,458.67,Paid,0.0,458.67,Online Payment,False,a556d8a7-5cfa-48f3-9509-cc00b893ae32
BIL0000184,POL001868,cb26d987-4a33-4d12-8ce3-d2f5ccb971e9,6,2023-05-09,2023-05-06,458.67,458.67,Paid,0.0,458.67,Online Payment,False,06b4c5dd-fc7e-486e-bab0-dc4668874c9b
BIL0000185,POL001868,cb26d987-4a33-4d12-8ce3-d2f5ccb971e9,7,2023-06-08,2023-06-07,458.67,458.67,Paid,0.0,458.67,Online Payment,False,f056bd57-c818-4f9c-986f-f0d61424ccb1
BIL0000186,POL001868,cb26d987-4a33-4d12-8ce3-d2f5ccb971e9,8,2023-07-08,2023-07-09,458.67,458.67,Paid,0.0,458.67,Online Payment,False,597bd76e-8e5b-4723-8143-1ca8da309a43
BIL0000187,POL001868,cb26d987-4a33-4d12-8ce3-d2f5ccb971e9,9,2023-08-07,,458.67,0.0,Failed,0.0,458.67,,False,
BIL0000188,POL001868,cb26d987-4a33-4d12-8ce3-d2f5ccb971e9,10,2023-09-06,2023-09-05,458.67,458.67,Paid,0.0,458.67,Online Payment,False,bceed728-602e-43b2-ba8c-555c2d7cc498
BIL0000189,POL001868,cb26d987-4a33-4d12-8ce3-d2f5ccb971e9,11,2023-10-06,2023-10-02,458.67,458.67,Paid,0.0,458.67,Online Payment,False,c21bb3dc-cbc9-4148-b3bc-4400fd44f922
BIL0000190,POL001868,cb26d987-4a33-4d12-8ce3-d2f5ccb971e9,12,2023-11-05,2023-11-12,458.67,458.67,Late,22.93,481.6,Online Payment,False,ea4cd416-cc7e-4fe3-8acd-8067f96828a3
BIL0000191,POL001868,cb26d987-4a33-4d12-8ce3-d2f5ccb971e9,13,2023-12-05,,458.67,0.0,Pending,0.0,458.67,,False,
BIL0000192,POL007377,89d4bcfc-fff6-40b2-a311-1ae9fa6889e3,1,2025-05-04,2025-05-05,302.31,302.31,Paid,0.0,302.31,Online Payment,True,35b9fb7a-f04b-43ac-be62-b20a678fe6e7
BIL0000193,POL007376,d471cd89-ae2f-4432-9530-ec296cb375e0,1,2021-04-20,2021-04-11,1619.8200000000002,1619.8200000000002,Paid,0.0,1619.8200000000002,Check,False,d26b1c4d-1019-4c39-83d5-3da0b297cd4f
BIL0000194,POL007376,d471cd89-ae2f-4432-9530-ec296cb375e0,2,2021-10-17,2021-10-18,1619.8200000000002,1619.8200000000002,Paid,0.0,1619.8200000000002,Check,False,8597a7f9-c205-4a56-a547-8dff5498e348
BIL0000195,POL007376,d471cd89-ae2f-4432-9530-ec296cb375e0,3,2022-04-15,2022-05-22,1619.8200000000002,1619.8200000000002,Overdue,161.98,1781.8000000000002,Check,False,de528479-7b7b-4257-866f-f3dfc859224a
BIL0000196,POL000290,345429ce-83e7-4f37-8aea-9862b3cbc701,1,2021-06-09,2021-06-12,505.56000000000006,505.56000000000006,Paid,0.0,505.56000000000006,Credit Card,False,0e4a0433-63eb-4bc3-9a36-e1f8ac133eb5
BIL0000197,POL000290,345429ce-83e7-4f37-8aea-9862b3cbc701,2,2021-09-07,2021-09-07,505.56000000000006,505.56000000000006,Paid,0.0,505.56000000000006,Credit Card,False,c90a2eee-0fa2-4ca9-be42-33b530b40999
BIL0000198,POL000290,345429ce-83e7-4f37-8aea-9862b3cbc701,3,2021-12-06,2021-12-10,505.56000000000006,505.56000000000006,Paid,0.0,505.56000000000006,Credit Card,False,707b510d-c929-4eeb-9b25-6f50693ef0af
BIL0000199,POL000290,345429ce-83e7-4f37-8aea-9862b3cbc701,4,2022-03-06,2022-02-28,505.56000000000006,505.56000000000006,Paid,0.0,505.56000000000006,Credit Card,False,8e4f26a7-cf78-4d42-be2b-3af4c9c1e57d
BIL0000200,POL000290,345429ce-83e7-4f37-8aea-9862b3cbc701,5,2022-06-04,2022-07-16,505.56000000000006,505.56000000000006,Overdue,50.56,556.1200000000001,Credit Card,False,dcb393b5-6cc8-40da-8b00-4b775194cd86
BIL0000201,POL000290,345429ce-83e7-4f37-8aea-9862b3cbc701,6,2022-09-02,2022-09-02,505.56000000000006,505.56000000000006,Paid,0.0,505.56000000000006,Credit Card,False,e9ffdb60-fbe0-4840-a4f6-56df963e1a7e
BIL0000202,POL000290,345429ce-83e7-4f37-8aea-9862b3cbc701,7,2022-12-01,2022-12-06,505.56000000000006,505.56000000000006,Paid,0.0,505.56000000000006,Credit Card,False,056c48d7-4bfc-4d3b-a24e-d75bbeda151e
BIL0000203,POL000290,345429ce-83e7-4f37-8aea-9862b3cbc701,8,2023-03-01,,505.56000000000006,0.0,Pending,0.0,505.56000000000006,,False,
BIL0000204,POL000290,345429ce-83e7-4f37-8aea-9862b3cbc701,9,2023-05-30,2023-05-25,505.56000000000006,505.56000000000006,Paid,0.0,505.56000000000006,Credit Card,False,8196c56c-a70f-420e-9633-21f98a942187
BIL0000205,POL000290,345429ce-83e7-4f37-8aea-9862b3cbc701,10,2023-08-28,2023-09-05,505.56000000000006,505.56000000000006,Late,25.28,530.84,Credit Card,False,31aa311c-9953-4693-b871-4fea64646ba4
BIL0000206,POL000290,345429ce-83e7-4f37-8aea-9862b3cbc701,11,2023-11-26,2023-11-14,505.56000000000006,505.56000000000006,Paid,0.0,505.56000000000006,Credit Card,False,1eb1fd4c-c826-426e-bc9e-7226ecac032c
BIL0000207,POL000290,345429ce-83e7-4f37-8aea-9862b3cbc701,12,2024-02-24,2024-02-28,505.56000000000006,505.56000000000006,Paid,0.0,505.56000000000006,Credit Card,False,ad07f2e0-5fff-4065-bea8-ca8cceae4891
BIL0000208,POL000290,345429ce-83e7-4f37-8aea-9862b3cbc701,13,2024-05-24,2024-05-21,505.56000000000006,505.56000000000006,Paid,0.0,505.56000000000006,Credit Card,False,c36c8aa1-f2c7-4a9d-b289-47bbdee71597
BIL0000209,POL000290,345429ce-83e7-4f37-8aea-9862b3cbc701,14,2024-08-22,2024-09-04,505.56000000000006,505.56000000000006,Late,25.28,530.84,Credit Card,False,538a2e8c-367e-4b66-975f-549f9839f9d9
BIL0000210,POL000290,345429ce-83e7-4f37-8aea-9862b3cbc701,15,2024-11-20,2024-11-27,505.56000000000006,505.56000000000006,Paid,0.0,505.56000000000006,Credit Card,False,243428a6-5d9b-4599-bce5-f38d64665d89
BIL0000211,POL000290,345429ce-83e7-4f37-8aea-9862b3cbc701,16,2025-02-18,2025-02-19,505.56000000000006,505.56000000000006,Paid,0.0,505.56000000000006,Credit Card,False,eea1a1f0-22cf-4344-9028-f010879435ae
BIL0000212,POL000290,345429ce-83e7-4f37-8aea-9862b3cbc701,17,2025-05-19,2025-05-26,505.56000000000006,505.56000000000006,Paid,0.0,505.56000000000006,Credit Card,False,433614f0-83b5-46d7-bbe2-dd19281468c5
BIL0000213,POL000392,4902797e-64f4-43c1-a97a-7aaea9ddba39,1,2021-01-23,2021-01-21,72.05,72.05,Paid,0.0,72.05,Bank Transfer,False,90fc43f3-060a-40c6-8f32-23c33521f4fe
BIL0000214,POL000392,4902797e-64f4-43c1-a97a-7aaea9ddba39,2,2021-02-22,2021-02-21,72.05,72.05,Paid,0.0,72.05,Bank Transfer,False,5e87b2d9-d833-4fa4-a5b5-d0e97f56eb9f
BIL0000215,POL000392,4902797e-64f4-43c1-a97a-7aaea9ddba39,3,2021-03-24,2021-03-27,72.05,72.05,Paid,0.0,72.05,Bank Transfer,False,d9dc28ef-441d-40f2-aecd-fc49ad22ccb7
BIL0000216,POL000392,4902797e-64f4-43c1-a97a-7aaea9ddba39,4,2021-04-23,2021-04-21,72.05,72.05,Paid,0.0,72.05,Bank Transfer,False,4965bcbd-425a-4f83-8580-9011145fb663
BIL0000217,POL000392,4902797e-64f4-43c1-a97a-7aaea9ddba39,5,2021-05-23,,72.05,0.0,Failed,0.0,72.05,,False,
BIL0000218,POL000392,4902797e-64f4-43c1-a97a-7aaea9ddba39,6,2021-06-22,2021-06-27,72.05,72.05,Paid,0.0,72.05,Bank Transfer,False,7e70c310-8287-4ce0-8991-0f9550bfe97d
BIL0000219,POL000392,4902797e-64f4-43c1-a97a-7aaea9ddba39,7,2021-07-22,2021-08-04,72.05,72.05,Late,3.6,75.64999999999999,Bank Transfer,False,ba87682a-8595-4dfd-b949-f61ef1938e3f
BIL0000220,POL000392,4902797e-64f4-43c1-a97a-7aaea9ddba39,8,2021-08-21,2021-08-14,72.05,72.05,Paid,0.0,72.05,Bank Transfer,False,88726cd3-9f80-4589-b96b-b6832f16ef43
BIL0000221,POL000392,4902797e-64f4-43c1-a97a-7aaea9ddba39,9,2021-09-20,2021-09-19,72.05,72.05,Paid,0.0,72.05,Bank Transfer,False,42175f4d-afa2-4dd3-9cb3-2e53ceb93321
BIL0000222,POL000392,4902797e-64f4-43c1-a97a-7aaea9ddba39,10,2021-10-20,2021-10-29,72.05,72.05,Late,3.6,75.64999999999999,Bank Transfer,False,6ed22958-5c00-4bcb-b1bd-1b031e80517a
BIL0000223,POL000392,4902797e-64f4-43c1-a97a-7aaea9ddba39,11,2021-11-19,2021-11-25,72.05,72.05,Late,3.6,75.64999999999999,Bank Transfer,False,b7014d0f-8f91-480e-81cc-1eb2d33825fa
BIL0000224,POL000392,4902797e-64f4-43c1-a97a-7aaea9ddba39,12,2021-12-19,,72.05,0.0,Pending,0.0,72.05,,False,
BIL0000225,POL000392,4902797e-64f4-43c1-a97a-7aaea9ddba39,13,2022-01-18,2022-01-19,72.05,72.05,Paid,0.0,72.05,Bank Transfer,False,a01fdce9-0675-4270-96e1-5088d94211ad
BIL0000226,POL006175,cb6b6c5f-ff30-4974-8269-b7fd80838731,1,2024-10-30,2024-10-28,354.4,354.4,Paid,0.0,354.4,Online Payment,False,1bb9260b-0f5c-4c71-a3f1-7488e091462b
BIL0000227,POL006175,cb6b6c5f-ff30-4974-8269-b7fd80838731,2,2024-11-29,2024-12-03,354.4,354.4,Late,17.72,372.12,Online Payment,False,99ed7816-845c-4869-bbd8-6c349154c1b9
BIL0000228,POL006175,cb6b6c5f-ff30-4974-8269-b7fd80838731,3,2024-12-29,2024-12-30,354.4,354.4,Late,17.72,372.12,Online Payment,False,38bcb2a9-9d5d-4f49-8738-7a25d3e6f352
BIL0000229,POL006175,cb6b6c5f-ff30-4974-8269-b7fd80838731,4,2025-01-28,2025-02-01,354.4,354.4,Late,17.72,372.12,Online Payment,False,36670ea3-3d49-4f26-b9c9-de2ed3706411
BIL0000230,POL006175,cb6b6c5f-ff30-4974-8269-b7fd80838731,5,2025-02-27,2025-03-13,354.4,354.4,Late,17.72,372.12,Online Payment,False,e84d1d6b-38fc-4e64-a8b3-56ad47a6f010
BIL0000231,POL006175,cb6b6c5f-ff30-4974-8269-b7fd80838731,6,2025-03-29,2025-03-29,354.4,354.4,Paid,0.0,354.4,Online Payment,False,eef44450-3395-49fd-a428-4abab010b9bd
BIL0000232,POL006175,cb6b6c5f-ff30-4974-8269-b7fd80838731,7,2025-04-28,2025-04-28,354.4,354.4,Paid,0.0,354.4,Online Payment,False,88c9d2c4-de08-4426-8254-54e9efad326c
BIL0000233,POL006175,cb6b6c5f-ff30-4974-8269-b7fd80838731,8,2025-05-28,2025-05-24,354.4,354.4,Paid,0.0,354.4,Online Payment,False,a9368363-572b-4c81-ae6c-68299a5415dc
BIL0000234,POL006947,0fbfc4ba-1f9b-4cae-842d-f98f32a86eb7,1,2023-07-01,2023-07-18,515.1899999999999,515.1899999999999,Overdue,51.52,566.7099999999999,Bank Transfer,True,bfed9e24-ca0b-4f43-87b0-6269702d0a91
BIL0000235,POL006947,0fbfc4ba-1f9b-4cae-842d-f98f32a86eb7,2,2023-09-29,,515.1899999999999,0.0,Failed,0.0,515.1899999999999,,True,
BIL0000236,POL006947,0fbfc4ba-1f9b-4cae-842d-f98f32a86eb7,3,2023-12-28,2023-12-29,515.1899999999999,515.1899999999999,Paid,0.0,515.1899999999999,Bank Transfer,True,fcf79e2d-560f-4c47-83ac-b2c6c4cc4dfc
BIL0000237,POL006947,0fbfc4ba-1f9b-4cae-842d-f98f32a86eb7,4,2024-03-27,2024-05-05,515.1899999999999,515.1899999999999,Overdue,51.52,566.7099999999999,Bank Transfer,True,e5b928d9-a08a-440c-b8d0-c87ed902c670
BIL0000238,POL006947,0fbfc4ba-1f9b-4cae-842d-f98f32a86eb7,5,2024-06-25,,515.1899999999999,0.0,Pending,0.0,515.1899999999999,,True,
BIL0000239,POL000117,e50573e8-e2dc-4e0a-b153-c46a10d67b04,1,2024-07-16,2024-07-17,4928.39,4928.39,Paid,0.0,4928.39,Online Payment,False,45445f5f-3901-4747-8f7e-5782ac9c2efd
BIL0000240,POL001862,289af2f1-5cee-4f6a-b634-2d71c6c638a8,1,2024-11-09,2024-11-08,770.4000000000001,770.4000000000001,Paid,0.0,770.4000000000001,Credit Card,False,bae99289-ed39-40e1-8829-12d58762049d
BIL0000241,POL001862,289af2f1-5cee-4f6a-b634-2d71c6c638a8,2,2025-05-08,2025-05-08,770.4000000000001,770.4000000000001,Paid,0.0,770.4000000000001,Credit Card,False,830a28ae-0f51-46fa-b348-200bf943b282
BIL0000242,POL005455,c9f83a1c-f635-449a-acf5-0912bee9c998,1,2021-09-16,2021-09-20,5896.200000000001,5896.200000000001,Paid,0.0,5896.200000000001,Check,False,b829e6f5-292a-4d78-8ebc-6461b77ff4e7
BIL0000243,POL005455,c9f83a1c-f635-449a-acf5-0912bee9c998,2,2022-03-15,2022-03-13,5896.200000000001,5896.200000000001,Paid,0.0,5896.200000000001,Check,False,1255d690-6d8b-4008-ba71-51b9a3403a2e
BIL0000244,POL005455,c9f83a1c-f635-449a-acf5-0912bee9c998,3,2022-09-11,2022-09-05,5896.200000000001,5896.200000000001,Paid,0.0,5896.200000000001,Check,False,a5333a19-1bbc-4af0-abd5-6b3915b17de5
BIL0000245,POL005045,059b798b-bf7b-491c-bd3e-ed96ac95e69d,1,2022-05-10,2022-05-03,448.86,448.86,Paid,0.0,448.86,Bank Transfer,False,4240623f-e8ea-44fd-bd5b-5c1e9d67b03d
BIL0000246,POL005045,059b798b-bf7b-491c-bd3e-ed96ac95e69d,2,2022-06-09,2022-07-15,448.86,448.86,Overdue,44.89,493.75,Bank Transfer,False,78de8acc-cdb1-4fe7-baf6-f78803c785c7
BIL0000247,POL005045,059b798b-bf7b-491c-bd3e-ed96ac95e69d,3,2022-07-09,2022-07-13,448.86,448.86,Paid,0.0,448.86,Bank Transfer,False,88b066ef-1d75-482f-9976-62a293a70074
BIL0000248,POL005045,059b798b-bf7b-491c-bd3e-ed96ac95e69d,4,2022-08-08,2022-08-11,448.86,448.86,Paid,0.0,448.86,Bank Transfer,False,dd7125f4-902c-4ed1-9035-6c9c84a853e9
BIL0000249,POL005045,059b798b-bf7b-491c-bd3e-ed96ac95e69d,5,2022-09-07,2022-09-05,448.86,448.86,Paid,0.0,448.86,Bank Transfer,False,bf855527-7d18-4a45-be94-f63895ac845d
BIL0000250,POL005045,059b798b-bf7b-491c-bd3e-ed96ac95e69d,6,2022-10-07,,448.86,0.0,Pending,0.0,448.86,,False,
BIL0000251,POL005045,059b798b-bf7b-491c-bd3e-ed96ac95e69d,7,2022-11-06,,448.86,0.0,Failed,0.0,448.86,,False,
BIL0000252,POL005045,059b798b-bf7b-491c-bd3e-ed96ac95e69d,8,2022-12-06,2022-12-06,448.86,448.86,Paid,0.0,448.86,Bank Transfer,False,fc7e5caa-c466-46c2-8793-743e690e7fb8
BIL0000253,POL005045,059b798b-bf7b-491c-bd3e-ed96ac95e69d,9,2023-01-05,2022-12-31,448.86,448.86,Paid,0.0,448.86,Bank Transfer,False,28e81776-abfe-4557-a3bc-b856d31bfa7e
BIL0000254,POL005045,059b798b-bf7b-491c-bd3e-ed96ac95e69d,10,2023-02-04,2023-01-28,448.86,448.86,Paid,0.0,448.86,Bank Transfer,False,67ae1353-44a4-4c47-9de3-adaf23e89237
